id_animal,perimetro_toracico_cm,comprimento_corporal_cm,fator_genetico,peso_kg
3535,221.4,162.7,11049.0,724.2
3536,213.9,157.1,11873.0,597.7
3537,200.2,156.4,11895.0,545.2
3538,177.8,167.0,10883.0,475.0
3539,189.3,153.3,11830.0,459.0
3540,187.6,156.5,11118.0,509.4
3541,195.0,146.8,11558.0,467.3
3542,211.8,136.4,11172.0,548.5
3543,203.2,143.2,11865.0,470.8
3544,173.8,149.9,10912.0,398.9
3545,210.6,150.6,11348.0,594.7
3546,194.7,169.3,11271.0,554.4
3547,200.3,150.8,11159.0,534.1
3548,212.0,161.8,11510.0,639.1
3549,173.3,145.6,10944.0,391.1
3550,189.5,146.9,11588.0,467.3
3551,182.0,136.7,11879.0,384.6
3552,166.5,142.6,11685.0,344.7
3553,195.2,155.3,11746.0,522.3
3554,227.7,150.1,11196.0,699.6
3555,162.4,159.4,11157.0,399.9
3556,189.5,151.8,11369.0,493.3
3557,199.6,146.5,10850.0,530.0
3558,191.8,171.5,11840.0,552.5
3559,188.3,149.1,10958.0,486.3
3560,170.5,161.6,11793.0,392.5
3561,193.5,146.0,10892.0,506.0
3562,178.6,157.1,11705.0,445.0
3563,157.2,159.3,10967.0,365.5
3564,207.9,152.1,10842.0,633.7
3565,204.4,126.5,11591.0,472.0
3566,190.8,150.2,11108.0,499.9
3567,193.4,162.3,11586.0,508.8
3568,206.1,155.3,11411.0,575.4
3569,193.4,154.5,10920.0,530.0
3570,203.6,132.8,11825.0,475.7
3571,185.5,142.8,11298.0,444.7
3572,209.7,154.1,11608.0,586.3
3573,194.8,154.1,11351.0,517.0
3574,192.9,162.1,11465.0,537.1
3575,170.9,148.6,11133.0,377.1
3576,194.3,154.1,11020.0,553.2
3577,177.5,150.2,11397.0,384.5
3578,180.4,140.1,11284.0,426.1
3579,177.8,127.4,11229.0,358.0
3580,174.0,154.3,11540.0,419.9
3581,221.9,151.7,11560.0,651.6
3582,210.0,143.8,10851.0,589.5
3583,218.8,133.8,11173.0,581.7
3584,171.7,156.3,11253.0,421.4
3585,191.1,147.3,10907.0,488.3
3586,170.6,155.6,11059.0,424.9
3587,179.6,168.6,10857.0,484.6
3588,176.2,128.6,11896.0,335.6
3589,208.6,143.0,11610.0,548.5
3590,184.1,147.9,10896.0,474.8
3591,206.0,164.5,10822.0,652.3
3592,199.1,133.6,11591.0,450.9
3593,224.6,169.4,11283.0,770.3
3594,167.8,151.4,11665.0,355.3
3595,208.9,149.0,11816.0,576.7
3596,207.2,148.0,11459.0,553.3
3597,175.4,145.6,11006.0,384.0
3598,205.1,160.5,11660.0,561.1
3599,195.0,139.3,11851.0,447.8
3600,186.6,153.5,11438.0,469.2
3601,177.6,146.2,11550.0,428.9
3602,179.2,142.4,11171.0,393.8
3603,220.7,175.9,11220.0,764.4
3604,190.0,154.2,11608.0,463.7
3605,201.7,156.1,11821.0,530.1
3606,178.1,161.4,11492.0,470.9
3607,178.3,135.8,11669.0,352.9
3608,206.2,167.5,10989.0,657.2
3609,169.8,124.9,11033.0,332.1
3610,183.8,142.3,11385.0,421.8
3611,190.5,145.4,10994.0,487.8
3612,191.7,155.8,11498.0,480.4
3613,187.3,152.2,11121.0,505.0
3614,195.9,148.3,11671.0,516.8
3615,200.4,149.9,11689.0,515.6
3616,201.0,140.2,11310.0,537.3
3617,175.2,135.0,10999.0,370.9
3618,185.7,157.3,11511.0,477.3
3619,207.9,156.9,11892.0,592.0
3620,203.4,165.8,11485.0,590.6
3621,169.4,142.1,10839.0,355.5
3622,195.3,156.9,10819.0,528.9
3623,160.3,147.2,11152.0,370.1
3624,190.7,161.9,11015.0,526.6
3625,218.5,160.2,11694.0,651.1
3626,175.8,152.1,11729.0,384.0
3627,177.5,146.6,11084.0,430.9
3628,201.5,159.6,11158.0,568.8
3629,166.9,156.5,11060.0,386.5
3630,180.5,143.2,11799.0,399.8
3631,198.9,136.7,11353.0,460.7
3632,180.5,147.1,11522.0,413.3
3633,186.5,165.2,11257.0,531.1
3634,201.2,161.5,11494.0,574.9
3635,196.3,138.9,11224.0,478.8
3636,194.0,138.3,11174.0,469.1
3637,184.9,162.7,11498.0,478.1
3638,195.6,138.6,11450.0,493.0
3639,188.1,155.1,11123.0,481.4
3640,196.9,143.8,10964.0,511.6
3641,182.5,166.2,11205.0,495.9
3642,187.3,142.3,11257.0,458.4
3643,175.2,161.4,11492.0,447.5
3644,189.5,151.8,11806.0,461.3
3645,177.8,152.5,10840.0,449.3
3646,173.3,130.3,11068.0,358.4
3647,193.9,128.0,11013.0,402.7
3648,193.2,147.8,11353.0,462.1
3649,201.7,152.5,11273.0,541.4
3650,183.5,138.7,11602.0,394.4
3651,196.1,139.1,11067.0,465.5
3652,198.3,155.6,11454.0,545.3
3653,196.7,155.6,11772.0,511.4
3654,177.6,148.6,11802.0,394.1
3655,192.2,157.8,11855.0,473.1
3656,195.5,138.3,11651.0,452.7
3657,190.1,146.4,11797.0,409.2
3658,158.7,166.5,11058.0,376.7
3659,192.4,150.7,11017.0,507.3
3660,223.2,151.3,10807.0,700.8
3661,184.6,173.1,11578.0,485.9
3662,179.1,136.0,11831.0,372.0
3663,195.6,158.0,11006.0,533.5
3664,194.7,166.6,11501.0,537.0
3665,207.9,146.8,11621.0,556.5
3666,171.1,158.6,11820.0,423.1
3667,201.0,140.2,11512.0,492.6
3668,198.9,143.1,11867.0,464.7
3669,187.9,153.8,11179.0,488.6
3670,195.1,158.0,11185.0,551.6
3671,205.4,161.2,11397.0,606.3
3672,203.1,165.7,11222.0,650.1
3673,172.9,149.3,10802.0,402.3
3674,202.3,161.9,11605.0,574.9
3675,189.0,146.6,11627.0,473.7
3676,191.1,159.0,11622.0,522.0
3677,191.1,152.1,11180.0,467.5
3678,187.7,154.5,11375.0,478.6
3679,207.9,154.2,11196.0,617.6
3680,188.7,134.0,10818.0,484.5
3681,173.2,138.8,11419.0,375.1
3682,184.1,151.0,10936.0,462.5
3683,192.7,133.1,10888.0,438.8
3684,208.4,158.3,11631.0,624.6
3685,199.0,158.7,10810.0,592.6
3686,177.2,153.3,11855.0,393.4
3687,227.3,138.8,11367.0,627.7
3688,194.0,163.8,11881.0,523.4
3689,209.1,170.4,10864.0,694.0
3690,187.7,151.5,11442.0,453.0
3691,198.0,155.1,11184.0,534.5
3692,202.6,152.0,11728.0,507.2
3693,208.3,155.3,11197.0,617.2
3694,205.9,148.8,11087.0,563.7
3695,203.1,149.7,11743.0,532.6
3696,185.3,159.1,11212.0,508.3
3697,181.4,173.5,10819.0,531.0
3698,195.0,136.0,11229.0,458.8
3699,204.0,149.0,11520.0,541.0
3700,186.7,138.2,11080.0,435.5
3701,206.0,165.9,11275.0,643.0
3702,211.8,144.1,10862.0,599.8
3703,176.3,135.6,11447.0,359.8
3704,177.4,156.4,11632.0,439.0
3705,187.9,167.4,11255.0,543.7
3706,194.6,156.6,11262.0,506.7
3707,182.1,152.0,10897.0,485.8
3708,210.3,154.1,11022.0,623.7
3709,196.4,164.1,10970.0,581.2
3710,190.6,141.3,11330.0,468.0
3711,168.5,148.9,11382.0,362.7
3712,170.3,145.5,11844.0,370.4
3713,194.2,138.3,10881.0,473.9
3714,158.0,146.7,11460.0,297.5
3715,205.2,161.1,11379.0,581.0
3716,187.6,155.7,11368.0,490.6
3717,238.6,156.4,11760.0,743.4
3718,224.6,151.5,11026.0,717.2
3719,187.3,155.2,10845.0,519.9
3720,188.4,142.0,11539.0,456.8
3721,204.9,146.9,11180.0,553.7
3722,215.5,151.9,10819.0,656.2
3723,165.4,152.8,11077.0,359.6
3724,163.2,153.2,11140.0,381.2
3725,180.7,148.6,11479.0,428.3
3726,198.7,146.2,10990.0,534.1
3727,197.5,181.6,11254.0,654.4
3728,206.0,159.1,11331.0,586.9
3729,172.0,154.1,11305.0,401.5
3730,155.3,147.7,11871.0,304.7
3731,202.9,145.5,10850.0,537.8
3732,177.6,148.7,11846.0,393.0
3733,159.7,152.9,11440.0,348.4
3734,192.2,131.2,11675.0,410.1
3735,201.9,134.3,11273.0,505.3
3736,188.2,143.6,11299.0,427.4
3737,183.1,152.1,11767.0,450.3
3738,187.6,147.6,11786.0,450.7
3739,184.4,164.8,11063.0,498.2
3740,169.8,135.2,11019.0,339.7
3741,179.3,142.5,11346.0,372.4
3742,197.8,165.2,11790.0,536.4
3743,194.8,151.3,11155.0,530.6
3744,192.5,158.8,11517.0,510.4
3745,175.1,170.5,11579.0,468.8
3746,187.3,143.1,11657.0,421.2
3747,157.3,149.0,11420.0,333.6
3748,192.7,147.3,11243.0,475.6
3749,211.4,130.5,11864.0,477.1
3750,167.9,146.9,11472.0,359.3
3751,181.2,158.8,11601.0,439.5
3752,194.9,155.4,11179.0,505.1
3753,208.8,156.2,11537.0,587.5
3754,183.3,146.2,11084.0,444.8
3755,179.6,143.4,11070.0,437.1
3756,160.5,162.7,11586.0,375.6
3757,191.6,145.0,11374.0,486.2
3758,220.6,152.9,11552.0,655.3
3759,194.2,151.6,11096.0,520.1
3760,189.7,164.6,11459.0,498.4
3761,194.8,159.7,11288.0,539.3
3762,189.8,137.0,11457.0,440.0
3763,177.8,138.1,11120.0,414.6
3764,202.3,155.8,11587.0,560.8
3765,193.4,149.4,11687.0,496.6
3766,190.3,145.4,11086.0,459.5
3767,175.4,160.2,11131.0,437.6
3768,209.6,151.9,11527.0,585.0
3769,200.0,150.5,11565.0,537.9
3770,181.7,157.8,11575.0,448.0
3771,205.0,146.2,11551.0,531.0
3772,182.5,165.7,11232.0,501.8
3773,178.3,142.1,11234.0,385.1
3774,178.6,156.6,11080.0,474.9
3775,163.4,164.3,10973.0,386.9
3776,197.1,136.2,11562.0,428.8
3777,162.5,146.6,10903.0,355.3
3778,171.6,161.4,11832.0,427.1
3779,158.9,161.6,11709.0,357.1
3780,188.7,148.3,11743.0,460.9
3781,187.7,142.7,11797.0,426.8
3782,185.1,159.6,11249.0,483.7
3783,174.4,161.8,11731.0,396.2
3784,172.4,138.4,10974.0,340.9
3785,197.0,138.0,10824.0,497.4
3786,181.7,152.3,11663.0,450.9
3787,194.7,156.3,10882.0,549.9
3788,176.7,147.0,11887.0,395.6
3789,192.7,156.8,11542.0,528.3
3790,209.5,142.9,11629.0,544.5
3791,198.8,128.9,11070.0,458.1
3792,183.8,145.8,11541.0,414.4
3793,193.9,150.6,10848.0,552.2
3794,186.4,147.2,11722.0,444.3
3795,190.1,138.4,10987.0,441.2
3796,185.1,131.8,11567.0,373.0
3797,187.5,144.9,11047.0,480.0
3798,193.2,159.0,10875.0,530.0
3799,175.1,162.6,11330.0,467.7
3800,174.8,161.9,10986.0,408.7
3801,169.2,141.8,11602.0,371.2
3802,166.0,138.5,11061.0,352.2
3803,171.7,155.0,11177.0,410.7
3804,192.4,156.4,11424.0,503.9
3805,176.6,154.0,11113.0,460.6
3806,197.7,129.9,11216.0,463.2
3807,190.5,141.3,11697.0,425.0
3808,160.5,149.7,10997.0,324.8
3809,199.8,154.9,10890.0,570.5
3810,202.2,157.7,11161.0,577.3
3811,175.1,151.4,11267.0,389.3
3812,196.3,153.3,11397.0,517.5
3813,177.2,150.8,11210.0,413.7
3814,191.5,156.9,11669.0,492.9
3815,171.0,153.1,10843.0,424.0
3816,163.1,150.7,11275.0,377.9
3817,184.3,147.3,11220.0,459.4
3818,188.1,150.8,11512.0,452.9
3819,184.0,154.8,11863.0,447.6
3820,172.2,152.7,11361.0,399.6
3821,184.0,153.8,11886.0,418.1
3822,194.0,163.4,11132.0,558.7
3823,189.3,152.7,10834.0,532.9
3824,192.7,143.5,10982.0,485.9
3825,179.9,158.8,11235.0,433.9
3826,207.6,136.3,11148.0,527.4
3827,172.4,139.2,10907.0,360.9
3828,197.3,153.4,11276.0,542.5
3829,207.7,155.2,11172.0,607.2
3830,197.2,137.5,10935.0,486.7
3831,187.0,146.2,11126.0,454.3
3832,182.1,143.9,11775.0,402.1
3833,205.5,145.1,11132.0,550.9
3834,168.7,159.4,11585.0,379.9
3835,175.4,157.1,11473.0,400.6
3836,184.0,149.8,11270.0,467.3
3837,208.6,144.5,11063.0,562.5
3838,195.7,136.5,11206.0,469.0
3839,175.5,164.2,11451.0,445.8
3840,185.3,155.9,11186.0,483.7
3841,180.8,142.9,11036.0,405.7
3842,179.4,157.2,10928.0,437.6
3843,204.7,149.3,11768.0,522.7
3844,169.4,147.1,11284.0,380.2
3845,214.1,154.4,11488.0,605.2
3846,202.4,142.6,11339.0,509.9
3847,206.4,146.6,11760.0,562.7
3848,183.1,151.2,11402.0,416.7
3849,187.8,145.0,11329.0,439.9
3850,168.5,156.7,11817.0,404.9
3851,182.1,168.7,11592.0,482.1
3852,197.4,142.5,10923.0,497.7
3853,209.4,133.3,10995.0,549.5
3854,173.4,130.0,11666.0,335.8
3855,184.5,148.5,11719.0,426.2
3856,187.7,143.4,11400.0,446.1
3857,169.1,152.1,11410.0,371.1
3858,198.9,151.3,11495.0,505.4
3859,179.1,134.0,11283.0,379.3
3860,187.1,131.9,11548.0,384.4
3861,183.2,153.0,10919.0,470.4
3862,178.2,151.4,11857.0,410.5
3863,189.9,145.7,11625.0,464.9
3864,186.8,133.4,11494.0,421.8
3865,184.4,154.7,11148.0,465.9
3866,179.1,162.7,10977.0,482.8
3867,194.8,152.8,11250.0,522.7
3868,214.8,141.5,11528.0,571.4
3869,192.1,150.4,11497.0,475.7
3870,204.9,136.3,11221.0,494.9
3871,169.1,160.6,11475.0,407.9
3872,192.4,150.8,11695.0,451.6
3873,173.5,132.3,10829.0,364.0
3874,167.8,147.0,11296.0,328.3
3875,178.9,154.6,11634.0,405.4
3876,207.9,146.7,11401.0,542.8
3877,204.3,147.2,11517.0,549.8
3878,193.6,137.8,11368.0,464.7
3879,167.0,155.7,11891.0,356.8
3880,187.1,143.5,10860.0,473.3
3881,194.5,128.4,11340.0,441.9
3882,192.6,146.3,10901.0,495.6
3883,162.3,159.8,10976.0,363.0
3884,176.6,146.1,11221.0,403.2
3885,189.0,167.4,10971.0,543.7
3886,198.0,154.3,11860.0,491.8
3887,157.1,153.4,11841.0,325.0
3888,187.6,148.7,11170.0,472.6
3889,192.1,149.3,11504.0,485.9
3890,202.7,147.4,11387.0,536.1
3891,200.4,147.0,11697.0,515.5
3892,198.7,155.3,11490.0,531.2
3893,178.0,140.6,10800.0,415.6
3894,161.4,139.2,11639.0,305.6
3895,184.1,138.8,11622.0,396.0
3896,205.0,170.5,11361.0,650.8
3897,210.9,155.3,11793.0,555.1
3898,200.7,153.0,11799.0,535.4
3899,196.4,139.4,11376.0,463.6
3900,195.7,156.2,11469.0,510.4
3901,181.7,148.8,11896.0,416.8
3902,188.0,152.1,11129.0,461.1
3903,215.0,140.2,11157.0,569.0
3904,175.9,151.6,11001.0,413.5
3905,214.2,145.8,11785.0,564.3
3906,185.2,142.3,11619.0,408.0
3907,209.9,157.3,10916.0,658.9
3908,168.9,134.6,11880.0,350.2
3909,198.8,155.6,11604.0,499.7
3910,178.9,156.8,11736.0,436.1
3911,168.8,141.2,10853.0,383.5
3912,193.3,141.8,11355.0,474.6
3913,205.1,147.8,11568.0,527.7
3914,177.3,152.8,11397.0,418.0
3915,167.5,148.5,11533.0,350.0
3916,188.6,154.3,11700.0,463.0
3917,188.7,167.6,11212.0,514.2
3918,198.2,144.9,11734.0,483.6
3919,204.2,132.8,10979.0,482.2
3920,189.1,158.3,11098.0,507.0
3921,217.8,166.8,10848.0,711.0
3922,193.4,153.9,11201.0,516.9
3923,184.8,139.1,11218.0,413.4
3924,165.8,148.8,11686.0,354.4
3925,186.1,138.8,11518.0,433.4
3926,185.0,156.4,11280.0,498.2
3927,204.4,136.5,11517.0,457.2
3928,196.9,147.0,10858.0,512.6
3929,172.3,140.0,10998.0,373.3
3930,192.6,151.3,11490.0,495.2
3931,200.1,146.3,11506.0,484.4
3932,212.9,151.8,11652.0,575.8
3933,203.3,150.2,11243.0,554.3
3934,201.4,140.1,11595.0,491.6
3935,190.9,156.3,11552.0,498.6
3936,195.8,149.5,11860.0,490.1
3937,208.7,140.1,11037.0,558.3
3938,170.0,172.4,11407.0,439.8
3939,184.8,154.8,11462.0,461.8
3940,178.4,148.5,11899.0,407.1
3941,195.7,164.2,11021.0,536.8
3942,208.5,168.4,11376.0,666.5
3943,181.0,148.5,11181.0,402.4
3944,154.1,153.5,11378.0,304.3
3945,183.8,140.1,11055.0,424.8
3946,203.7,148.5,10852.0,578.0
3947,198.1,148.0,11430.0,463.1
3948,196.4,151.8,11169.0,524.1
3949,185.8,153.3,11000.0,493.1
3950,170.8,155.6,11156.0,421.9
3951,197.7,152.4,10854.0,538.4
3952,177.5,137.9,11845.0,362.2
3953,222.8,140.6,11439.0,600.7
3954,198.6,144.5,11696.0,481.3
3955,181.3,147.2,11265.0,413.9
3956,180.8,160.5,11794.0,431.7
3957,188.6,138.4,11332.0,440.9
3958,186.4,146.4,11431.0,447.1
3959,206.8,159.5,11341.0,608.7
3960,192.8,147.0,11607.0,474.0
3961,179.0,154.6,11423.0,444.3
3962,218.4,148.6,11099.0,651.6
3963,190.7,152.6,10960.0,480.3
3964,201.5,147.7,11467.0,510.4
3965,180.9,156.7,11338.0,448.6
3966,195.4,134.5,10906.0,471.0
3967,194.7,146.4,11235.0,483.6
3968,161.7,153.0,11366.0,365.4
3969,220.2,155.3,11710.0,673.1
3970,209.4,164.9,10884.0,667.0
3971,184.0,146.1,11183.0,443.7
3972,173.5,164.8,11705.0,436.4
3973,195.2,143.4,11513.0,446.7
3974,191.3,163.3,11119.0,537.9
3975,195.3,158.2,11730.0,529.2
3976,192.9,140.9,11343.0,452.3
3977,197.6,153.1,11348.0,508.2
3978,211.7,149.5,11874.0,561.5
3979,198.5,156.3,11842.0,519.1
3980,174.3,147.8,11194.0,387.2
3981,210.4,146.9,10955.0,625.4
3982,214.6,163.7,11158.0,668.5
3983,237.3,149.0,10834.0,757.1
3984,173.1,158.3,10823.0,437.0
3985,193.6,147.7,11235.0,506.7
3986,158.8,166.7,11835.0,355.2
3987,198.3,143.2,11758.0,486.2
3988,181.8,143.9,11363.0,405.3
3989,218.9,165.2,11422.0,715.3
3990,178.4,145.6,10807.0,437.0
3991,164.7,166.0,11037.0,423.5
3992,182.9,158.9,10827.0,496.6
3993,160.4,148.5,11630.0,340.7
3994,201.3,131.9,10960.0,474.3
3995,159.0,149.8,11756.0,314.9
3996,190.4,151.0,11508.0,496.1
3997,158.8,161.7,11052.0,392.4
3998,185.2,165.9,10973.0,501.3
3999,214.7,143.2,11490.0,577.8
4000,195.4,158.0,11791.0,505.3
4001,177.0,157.7,11590.0,415.9
4002,189.5,160.7,11183.0,520.6
4003,190.3,155.0,11446.0,507.3
4004,197.1,130.6,11142.0,462.0
4005,169.5,148.4,11899.0,353.6
4006,198.9,138.4,11624.0,478.9
4007,149.4,148.0,11476.0,282.5
4008,180.6,159.8,11266.0,468.6
4009,182.7,153.1,11480.0,465.8
4010,199.5,161.5,11176.0,543.9
4011,190.3,153.4,10832.0,525.1
4012,168.9,137.0,11235.0,324.9
4013,175.2,124.8,11824.0,342.5
4014,193.0,151.5,11489.0,481.5
4015,188.8,147.9,10892.0,465.7
4016,181.3,140.2,11773.0,402.0
4017,182.8,133.0,11096.0,405.9
4018,200.4,142.7,11068.0,502.8
4019,182.2,148.1,11127.0,423.1
4020,188.7,156.7,11435.0,484.9
4021,222.5,151.9,11399.0,641.9
4022,168.6,166.1,11341.0,400.6
4023,162.2,139.6,11589.0,318.8
4024,201.8,158.8,11148.0,565.4
4025,179.8,150.5,11660.0,423.7
4026,185.2,156.9,10993.0,512.2
4027,178.3,145.6,11661.0,394.7
4028,186.1,160.7,11530.0,484.7
4029,214.0,153.0,11552.0,636.5
4030,202.0,143.2,11330.0,498.1
4031,202.9,149.9,11534.0,553.0
4032,168.8,147.6,10888.0,402.1
4033,172.7,154.9,11737.0,406.6
4034,147.4,138.2,10861.0,295.9
4035,177.9,149.7,10964.0,436.2
4036,204.4,154.0,11434.0,553.5
4037,197.8,150.3,11613.0,522.6
4038,186.7,163.5,10884.0,540.4
4039,189.7,157.7,11813.0,496.9
4040,179.7,149.9,11871.0,408.4
4041,193.1,152.2,11467.0,483.9
4042,201.5,153.0,11329.0,551.0
4043,165.8,154.0,11616.0,378.5
4044,194.5,131.7,11161.0,461.9
4045,204.0,147.0,11343.0,532.8
4046,183.8,135.2,11808.0,391.3
4047,200.5,162.8,11851.0,532.6
4048,232.2,149.4,11820.0,696.4
4049,188.4,148.1,11089.0,462.4
4050,195.9,159.0,11056.0,563.6
4051,178.9,154.2,11127.0,426.5
4052,192.7,138.7,11285.0,472.0
4053,196.9,149.3,11146.0,524.2
4054,192.9,146.6,11212.0,475.1
4055,174.7,132.6,11483.0,362.7
4056,193.1,143.1,11639.0,449.6
4057,211.9,148.2,11609.0,584.5
4058,196.7,148.9,11696.0,488.4
4059,204.4,135.2,10835.0,495.6
4060,186.4,161.5,10853.0,502.6
4061,201.2,149.0,11668.0,510.7
4062,194.2,150.4,11386.0,518.5
4063,175.7,154.0,11436.0,429.4
4064,194.8,142.1,10858.0,520.9
4065,175.1,154.6,11081.0,452.6
4066,180.5,146.3,11502.0,406.5
4067,192.8,141.0,11745.0,443.7
4068,194.5,155.7,11809.0,492.5
4069,172.2,164.9,11350.0,420.6
4070,205.8,157.2,11400.0,556.6
4071,198.6,159.2,11716.0,535.7
4072,179.4,144.8,11391.0,389.9
4073,166.9,134.0,11369.0,328.0
4074,187.8,164.9,11796.0,524.9
4075,183.3,170.5,11669.0,483.5
4076,191.7,165.4,11800.0,518.1
4077,184.6,146.6,11040.0,466.0
4078,159.9,138.5,11377.0,315.3
4079,184.2,139.3,11727.0,407.4
4080,185.4,133.2,10922.0,413.7
4081,199.5,148.9,11674.0,504.3
4082,179.5,166.1,11001.0,472.1
4083,215.2,148.6,11689.0,601.3
4084,161.3,153.0,11473.0,321.0
4085,209.7,163.8,11013.0,668.3
4086,186.6,146.0,11321.0,428.0
4087,202.9,170.4,11550.0,621.6
4088,191.2,169.9,11497.0,535.0
4089,207.1,148.7,11270.0,547.4
4090,184.2,144.2,11789.0,423.7
4091,173.5,157.0,11371.0,429.6
4092,211.3,146.5,11356.0,569.5
4093,188.3,138.4,10868.0,462.4
4094,193.3,162.8,11814.0,480.8
4095,208.5,162.2,10995.0,621.5
4096,174.5,151.6,11381.0,425.0
4097,198.9,137.4,11684.0,461.9
4098,181.2,137.7,11037.0,381.5
4099,188.0,151.1,11380.0,458.8
4100,191.1,145.0,11065.0,464.6
4101,167.5,146.6,11636.0,351.0
4102,178.3,160.2,11421.0,440.5
4103,210.3,157.3,11742.0,595.1
4104,203.3,163.8,11784.0,573.4
4105,189.1,140.1,11514.0,455.3
4106,193.6,146.6,11598.0,480.3
4107,185.6,157.6,11404.0,482.8
4108,210.3,154.5,11223.0,626.5
4109,187.0,165.3,11513.0,496.3
4110,193.5,154.2,11799.0,470.3
4111,207.2,168.5,11258.0,660.5
4112,178.3,155.4,11146.0,445.5
4113,213.4,160.6,11227.0,653.5
4114,167.0,146.8,11279.0,353.6
4115,214.4,150.1,10881.0,625.3
4116,184.4,159.1,11348.0,489.5
4117,186.4,166.1,11344.0,523.4
4118,161.6,157.3,11447.0,370.8
4119,183.2,149.2,11199.0,458.8
4120,174.4,163.8,11474.0,442.7
4121,180.9,128.1,11766.0,358.1
4122,187.9,135.8,11851.0,402.1
4123,204.4,156.8,11442.0,590.6
4124,193.1,150.1,10847.0,510.6
4125,194.6,156.1,11866.0,503.7
4126,173.6,150.6,11576.0,380.0
4127,176.8,155.7,11170.0,425.8
4128,217.0,141.9,10962.0,605.7
4129,179.0,155.7,10958.0,443.1
4130,214.8,159.9,10985.0,684.1
4131,186.4,162.2,10850.0,498.9
4132,190.0,170.1,11792.0,522.5
4133,206.1,152.4,11395.0,570.0
4134,209.1,152.7,11570.0,549.9
4135,188.3,134.8,11711.0,401.6
4136,184.2,144.7,11671.0,424.4
4137,189.2,148.1,11771.0,456.5
4138,195.1,160.5,11864.0,511.7
4139,203.4,143.9,11283.0,537.6
4140,190.1,158.0,11845.0,480.1
4141,199.3,150.0,11596.0,513.9
4142,214.6,148.2,10878.0,631.2
4143,195.7,152.5,11550.0,519.6
4144,194.7,146.1,11555.0,469.0
4145,167.2,145.7,11796.0,338.1
4146,150.5,133.0,11210.0,258.7
4147,195.8,147.5,11443.0,489.4
4148,188.6,145.2,10813.0,498.9
4149,182.3,144.8,11165.0,439.6
4150,193.7,154.2,10868.0,515.0
4151,189.1,156.6,11374.0,483.3
4152,206.9,152.3,11699.0,563.0
4153,191.3,160.0,11027.0,517.2
4154,178.8,155.8,11380.0,426.7
4155,204.9,147.0,11024.0,579.9
4156,186.7,145.4,10933.0,454.5
4157,197.9,153.1,11362.0,542.1
4158,182.8,155.7,10887.0,497.0
4159,180.3,164.0,11446.0,454.5
4160,191.3,161.9,10834.0,533.3
4161,190.2,144.6,10917.0,474.9
4162,197.2,149.0,11405.0,491.6
4163,186.0,156.7,11451.0,475.1
4164,162.5,160.7,10832.0,388.4
4165,183.5,159.4,11431.0,475.0
4166,201.9,149.4,11722.0,540.4
4167,185.5,137.5,11595.0,420.4
4168,186.3,140.0,10944.0,451.4
4169,204.8,152.7,11452.0,529.9
4170,179.3,153.4,11539.0,434.2
4171,166.9,139.0,10841.0,382.9
4172,187.6,150.4,11741.0,405.8
4173,182.7,156.3,11797.0,452.8
4174,175.5,138.5,11735.0,361.1
4175,187.4,161.0,11707.0,470.2
4176,197.4,146.2,11619.0,502.3
4177,189.9,162.6,11497.0,535.4
4178,194.6,144.7,11546.0,486.1
4179,217.2,139.7,11687.0,558.5
4180,184.9,145.4,11529.0,416.9
4181,194.2,149.0,11160.0,505.7
4182,182.4,146.1,11214.0,446.4
4183,177.3,147.8,11787.0,388.5
4184,181.2,153.3,10819.0,461.1
4185,182.8,148.3,11569.0,470.7
4186,195.4,149.3,11850.0,497.3
4187,225.2,132.9,11577.0,599.7
4188,179.3,153.9,11893.0,394.0
4189,183.8,149.1,11556.0,425.0
4190,189.1,166.1,10838.0,548.9
4191,195.9,140.6,11710.0,446.0
4192,194.0,131.9,11113.0,470.5
4193,209.3,156.2,11291.0,626.9
4194,153.6,153.5,11143.0,316.9
4195,154.2,139.9,11095.0,326.6
4196,182.6,134.7,11275.0,398.1
4197,206.5,165.4,11217.0,667.3
4198,166.5,164.1,11497.0,398.0
4199,144.9,125.1,11694.0,233.2
4200,198.6,145.4,11127.0,536.3
4201,193.7,166.6,11035.0,585.5
4202,173.6,145.2,11534.0,387.4
4203,175.2,145.1,11537.0,384.0
4204,175.5,147.2,11791.0,391.9
4205,191.7,138.8,10818.0,459.0
4206,180.6,133.0,11738.0,371.7
4207,197.4,160.5,11373.0,533.4
4208,147.2,131.6,11483.0,221.5
4209,177.1,152.5,10901.0,439.7
4210,173.1,158.9,11276.0,441.1
4211,186.2,135.5,11050.0,438.8
4212,181.9,140.8,11080.0,419.3
4213,202.0,162.1,11355.0,608.7
4214,162.1,155.3,11694.0,340.5
4215,190.7,143.8,11618.0,421.3
4216,198.4,162.0,11450.0,524.1
4217,217.8,162.1,11393.0,657.4
4218,182.8,152.7,11270.0,464.8
4219,194.9,141.0,11870.0,441.5
4220,162.9,145.9,11416.0,346.1
4221,154.1,152.9,11079.0,352.4
4222,202.7,148.1,11053.0,533.9
4223,189.9,159.4,11472.0,508.3
4224,207.7,134.7,11375.0,518.8
4225,169.4,135.1,10808.0,345.7
4226,197.8,151.8,11713.0,527.4
4227,218.0,145.1,11575.0,591.6
4228,196.3,143.7,11528.0,474.7
4229,194.1,132.3,10876.0,490.3
4230,190.1,150.2,11198.0,492.7
4231,166.4,149.5,11829.0,363.9
